id,name,category,district,area,default,flag,hash,detection,note
1317010,Side Mission - Two Pigeons With One Stone,Side Mission,,,True,Two Pigeons With One Stone_CompletedTime,0xA0BCE842,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),unlock/replay flag: SilverCompleted_Two Pigeons With One Stone
1318000,Opportunity - Delivery Ph2 #1,Opportunity (Delivery),,,True,OWPh2Delivery01_CompletedTime,0xAAFC606D,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh2Delivery01
1318001,Opportunity - Delivery Ph2 #2,Opportunity (Delivery),,,True,OWPh2Delivery02_CompletedTime,0xC589F02E,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh2Delivery02
1318002,Opportunity - Delivery Ph2 #3,Opportunity (Delivery),,,True,OWPh2Delivery03_CompletedTime,0x0F01CC6F,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh2Delivery03
1318003,Opportunity - Delivery Ph3 #1,Opportunity (Delivery),,,True,OWPh3Delivery01_CompletedTime,0xFBBDC0EC,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh3Delivery01
1318004,Opportunity - Delivery Ph3 #2,Opportunity (Delivery),,,True,OWPh3Delivery02_CompletedTime,0x4F78222F,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh3Delivery02
1318005,Opportunity - Delivery Ph3 #3,Opportunity (Delivery),,,True,OWPh3Delivery03_CompletedTime,0xB10568EE,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh3Delivery03
1318006,Opportunity - Delivery Ph4 #1,Opportunity (Delivery),,,True,OWPh4Delivery01_CompletedTime,0xF73753EB,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh4Delivery01
1318007,Opportunity - Delivery Ph4 #2,Opportunity (Delivery),,,True,OWPh4Delivery02_CompletedTime,0x09806AA8,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh4Delivery02
1318008,Opportunity - Delivery Ph4 #3,Opportunity (Delivery),,,True,OWPh4Delivery03_CompletedTime,0x9331E7E9,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh4Delivery03
1318009,Opportunity - Delivery Ph5 #1,Opportunity (Delivery),,,True,OWPh5Delivery01_CompletedTime,0x993AF06A,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh5Delivery01
1318010,Opportunity - Delivery Ph5 #2,Opportunity (Delivery),,,True,OWPh5Delivery02_CompletedTime,0x422C60A9,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh5Delivery02
1318011,Opportunity - Delivery Ph5 #3,Opportunity (Delivery),,,True,OWPh5Delivery03_CompletedTime,0xE3F34868,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh5Delivery03
1318012,Opportunity - Delivery Ph6 #1,Opportunity (Delivery),,,True,OWPh6Delivery01_CompletedTime,0x05734169,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh6Delivery01
1318013,Opportunity - Delivery Ph6 #2,Opportunity (Delivery),,,True,OWPh6Delivery02_CompletedTime,0x2000D12A,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh6Delivery02
1318014,Opportunity - Delivery Ph6 #3,Opportunity (Delivery),,,True,OWPh6Delivery03_CompletedTime,0x6978AD6B,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh6Delivery03
1318015,Opportunity - Delivery Ph7 #1,Opportunity (Delivery),,,True,OWPh7Delivery01_CompletedTime,0x5634A1E8,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh7Delivery01
1318016,Opportunity - Delivery Ph7 #2,Opportunity (Delivery),,,True,OWPh7Delivery02_CompletedTime,0xA9EF032B,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh7Delivery02
1318017,Opportunity - Delivery Ph7 #3,Opportunity (Delivery),,,True,OWPh7Delivery03_CompletedTime,0x0B7C49EA,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),also BronzeCompleted_OWPh7Delivery03
1318100,Activity - OPPDT01Delivery,Misc Activity,,,False,OPPDT01Delivery_CompletedTime,0x74E6FF00,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318101,Activity - OPPDT02_Delivery,Misc Activity,,,False,OPPDT02_Delivery_CompletedTime,0xE60547DC,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318102,Activity - OPPANC01Delivery,Misc Activity,,,False,OPPANC01Delivery_CompletedTime,0x4619241C,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318103,Activity - Dt02Delivery01,Misc Activity,,,False,Dt02Delivery01_CompletedTime,0x5A9C8DCD,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318104,Activity - OPPDT01OpportunityMissions,Misc Activity,,,False,OPPDT01OpportunityMissions_CompletedTime,0x206CF5BA,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318105,Activity - OPPDT02RunnerBeatdown,Misc Activity,,,False,OPPDT02RunnerBeatdown_CompletedTime,0xD47BD34F,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318106,Activity - Anc01Opportunity,Misc Activity,,,False,Anc01Opportunity_CompletedTime,0x37C35F16,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1318107,Activity - OWPh3OppMiss02,Misc Activity,,,False,OWPh3OppMiss02_CompletedTime,0x6B705338,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),in-game name/where unknown; verify before enabling
1319000,Story - Back in the Game,Story Mission,,,False,Back in the Game_CompletedTime,0x1F14D019,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319001,Story - Be Like Water,Story Mission,,,False,Be Like Water_CompletedTime,0x07F1F23B,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319002,Story - Benefactor,Story Mission,,,False,Benefactor_CompletedTime,0xC5B4AB23,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319003,Story - Birdman's Route,Story Mission,,,False,Birdman's Route_CompletedTime,0xEECE0010,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319004,Story - Encroachment,Story Mission,,,False,Encroachment_CompletedTime,0x8960494F,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319005,Story - Family Matters,Story Mission,,,False,Family Matters_CompletedTime,0xAB0CE71C,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319006,Story - Fly Trap,Story Mission,,,False,Fly Trap_CompletedTime,0xB36F7606,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319007,Story - Grid Node Anchor,Story Mission,,,False,Grid Node Anchor_CompletedTime,0xAB8C3483,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319008,Story - Kingdom,Story Mission,,,False,Kingdom_CompletedTime,0x4B40088F,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319009,Story - Mischief Maker,Story Mission,,,False,Mischief Maker_CompletedTime,0xF0A40424,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319010,Story - Old Friends,Story Mission,,,False,Old Friends_CompletedTime,0x71ACE024,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319011,Story - Payback,Story Mission,,,False,Payback_CompletedTime,0xD02AC2E1,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319012,Story - Prisoner X,Story Mission,,,False,Prisoner X_CompletedTime,0x8C0754F4,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319013,Story - Release,Story Mission,,,False,Release_CompletedTime,0x73E086CB,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319014,Story - Reunion,Story Mission,,,False,Reunion_CompletedTime,0x9E2A2726,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319015,Story - Sanctuary,Story Mission,,,False,Sanctuary_CompletedTime,0x039C86D6,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319016,Story - Savant Extraordinaire,Story Mission,,,False,Savant Extraordinaire_CompletedTime,0xCD35FE06,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319017,Story - The Shard,Story Mission,,,False,The Shard_CompletedTime,0xD1063F97,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319018,"Story - Tickets, Please",Story Mission,,,False,"Tickets, Please_CompletedTime",0x946C6817,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319019,Story - Vive La Resistance,Story Mission,,,False,Vive La Resistance_CompletedTime,0xC7E5B880,'<mission>_CompletedTime' changes from 0 to non-zero (the client never writes it),only usable if the story is NOT pre-completed in the seed save
1319500,Mission Green Orbs - BackInTheGame,Mission Green Orbs,,,False,GreenCollectiblesMission_BackInTheGame,0x4CBE1A19,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319501,Mission Green Orbs - Benefactor,Mission Green Orbs,,,False,GreenCollectiblesMission_Benefactor,0xB7DB69C3,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319502,Mission Green Orbs - FamilyMatters,Mission Green Orbs,,,False,GreenCollectiblesMission_FamilyMatters,0x254C649C,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319503,Mission Green Orbs - Kingdom,Mission Green Orbs,,,False,GreenCollectiblesMission_Kingdom,0x09CA8D4F,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319504,Mission Green Orbs - PrisonerX,Mission Green Orbs,,,False,GreenCollectiblesMission_PrisonerX,0x4BAF9BF4,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319505,Mission Green Orbs - SavantExtraordinaire,Mission Green Orbs,,,False,GreenCollectiblesMission_SavantExtraordinaire,0x803A1BC6,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319506,Mission Green Orbs - TheShard,Mission Green Orbs,,,False,GreenCollectiblesMission_TheShard,0x6002EA97,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319507,Mission Green Orbs - ViveLaResistance,Mission Green Orbs,,,False,GreenCollectiblesMission_ViveLaResistance,0xF463FD00,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319508,Story Collectible Set - Aline,Story Collectible Set,,,False,GreenCollectiblesStory_Aline,0x830EDE02,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319509,Story Collectible Set - BC,Story Collectible Set,,,False,GreenCollectiblesStory_BC,0x1A46816C,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319510,Story Collectible Set - CatKruger,Story Collectible Set,,,False,GreenCollectiblesStory_CatKruger,0x21002867,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319511,Story Collectible Set - Celeste,Story Collectible Set,,,False,GreenCollectiblesStory_Celeste,0x56BE4AC0,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319512,Story Collectible Set - Connors,Story Collectible Set,,,False,GreenCollectiblesStory_Connors,0x497078EF,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319513,Story Collectible Set - DogenNanda,Story Collectible Set,,,False,GreenCollectiblesStory_DogenNanda,0x7280B32E,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319514,Story Collectible Set - IcarusNoah,Story Collectible Set,,,False,GreenCollectiblesStory_IcarusNoah,0xC2C462FA,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319515,Story Collectible Set - KristianRosetta,Story Collectible Set,,,False,GreenCollectiblesStory_KristianRosetta,0x807282B6,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319516,Story Collectible Set - RebeccasPath,Story Collectible Set,,,False,GreenCollectiblesStory_RebeccasPath,0x6BE8FFE2,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319517,Mission Document - BackInTheGame,Mission Document,,,False,IntelCollectiblesMission_BackInTheGame,0x5709B678,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319518,Mission Document - Benefactor,Mission Document,,,False,IntelCollectiblesMission_Benefactor,0x5BB57A42,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319519,Mission Document - Kingdom,Mission Document,,,False,IntelCollectiblesMission_Kingdom,0xE302946E,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319520,Mission Document - SavantExtraordinaire,Mission Document,,,False,IntelCollectiblesMission_SavantExtraordinaire,0xAF85EE47,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319521,Mission Runner Bag - RunnerBagsBackInTheGame,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsBackInTheGame,0x759D344D,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319522,Mission Runner Bag - RunnerBagsBenefactor,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsBenefactor,0x0BC5B717,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319523,Mission Runner Bag - RunnerBagsFamilyMatters,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsFamilyMatters,0x9DE5BFC8,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319524,Mission Runner Bag - RunnerBagsKingdom,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsKingdom,0xDEA0C09B,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319525,Mission Runner Bag - RunnerBagsPrisonerX,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsPrisonerX,0xB2A09120,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319526,Mission Runner Bag - RunnerBagsSavantExtraordinaire,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsSavantExtraordinaire,0xDE9E6712,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319527,Mission Runner Bag - RunnerBagsTheShard,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsTheShard,0x62147BC3,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
1319528,Mission Runner Bag - RunnerBagsViveLaResistance,Mission Runner Bag,,,False,RunnerBagsMission_RunnerBagsViveLaResistance,0xA9CBB754,value is a COUNT; decide threshold (e.g. >= 1) before enabling,inside story missions; replay-only if story pre-completed
